session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	87323	G1_57	1	search	57	1	4.17534493753	0.948216220402	3.44083088338	-13.8218939789	-18.4337151948	-16.4566575464	0.226505883019	0.051439235682	0.186659653088	-0.749815966712	-1.0	-0.892747738178							1	1	0	0	0	40	0	40
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	23712	G1_58	1	search	58	1	15.6057411865	-12.37962149	-20.1426546917	-13.9190813751	3.85122110037	-11.1122328804	0.774760895491	-0.614597314975	-1.0	-0.691025169631	0.191197295457	-0.551676680679							6	2	2	0	0	280	0	54
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	83269	G1_59	1	search	59	1	5.54425756993	1.29717168218	-15.6418874168	2.22207403118	-11.5692673766	16.8421758767	0.32918891303	0.0770192457124	-0.928733171487	0.131935092439	-0.686922370439	1.0							1	1	0	0	0	40	0	37
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	98765	G1_60	1	search	60	1	19.5500678973	-5.37392952979	15.329902143	-10.5925033742	22.9704635035	2.59553474017	0.851095925616	-0.233949546946	0.667374523838	-0.461135813501	1.0	0.112994443485							0	0	0	0	0	0	0	23
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	75670	G1_61	1	search	61	1	22.8086425223	11.6156854679	15.1706126455	1.21214897149	7.26547517439	9.72543324463	1.0	0.509266847273	0.665125626422	0.0531442838084	0.318540446557	0.426392462205							0	0	0	0	0	0	0	32
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	1247	G1_62	1	search	62	1	-12.451761732	-17.1089112879	-0.90722591586	-0.64677022241	-4.92444429594	-1.58459475586	-0.727793926947	-1.0	-0.053026513528	-0.0378031197617	-0.28782920275	-0.0926180941143							194	172	11	0	0	81840	19	500
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	90565	G1_63	1	search	63	1	2.35313914826	15.9442148516	-3.75840533081	8.04732530461	-5.03096508279	5.47267719401	0.147585765129	1.0	-0.23572219553	0.504717565558	-0.315535454686	0.343239052218							1	1	0	0	0	40	0	38
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	73586	G1_64	1	search	64	1	6.61796629488	-1.35533433439	6.06566499267	1.90896753028	3.42818717492	1.27859041585	1.0	-0.204796197805	0.916545162425	0.288452289604	0.518012184132	0.193199898409							0	0	0	0	0	0	0	31
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	51820	G1_65	1	search	65	1	-5.08925435327	3.88617532478	-3.39152075709	7.49643768858	-13.3645496314	19.3115659427	-0.263534006946	0.201235639633	-0.175621219282	0.388183832986	-0.692048986142	1.0							0	0	0	0	0	0	0	32
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	79051	G1_66	1	search	66	1	2.06473952347	3.58974484351	12.4607336838	0.725065092705	-10.2877045108	15.7679875224	0.1309450252	0.227660304678	0.790255171504	0.0459833629166	-0.65244245635	1.0							0	0	0	0	0	0	0	32
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	33733	G1_67	1	search	67	1	11.2905630266	6.29243556485	-1.32357661566	-0.291811783828	-11.4264372135	7.19749688444	0.988108788043	0.550690950058	-0.115834585263	-0.0255383002047	-1.0	0.629898607062							0	0	0	0	0	0	0	30
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	62672	G1_68	1	search	68	1	-2.02007035042	-3.1992948548	-8.30011238136	-14.184540113	11.8910597728	-3.3911039588	-0.142413524466	-0.225548014198	-0.585152025742	-1.0	0.83831126551	-0.239070419751							1	1	0	0	0	40	0	35
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	49234	G1_69	1	search	69	1	-9.17452422054	-10.7590610179	-1.04496770955	29.7365999376	-4.30766021012	-1.79345824469	-0.308526335889	-0.36181207806	-0.0351407932227	1.0	-0.144860549597	-0.0603114763776							0	0	0	0	0	0	0	31
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	35920	G1_70	1	search	70	1	-5.72490727082	-12.5736348223	20.8505069785	-8.80130554672	19.3195572506	-0.102332491477	-0.274569211996	-0.603037366682	1.0	-0.422114702332	0.926574939903	-0.00490791382592							0	0	0	0	0	0	0	20
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	17269	G1_71	1	search	71	1	-32.4660782659	8.62883942057	-2.19387179645	-10.1422142776	-8.17585534868	-2.67244813282	-1.0	0.26578015829	-0.0675742779428	-0.312394191703	-0.25182762395	-0.0823150893352							110	98	6	0	0	27000	11	318
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	70280	G1_72	1	search	72	1	-7.24831466444	-18.7840019032	6.33651245952	11.1752882075	11.9824972707	4.437335869	-0.385877019274	-1.0	0.337335595055	0.594936492506	0.637909713409	0.236229526162							0	0	0	0	0	0	0	28
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	83469	G1_73	1	search	73	1	-2.42510871951	-14.1765728112	-11.5154355112	-17.9963779529	5.39233763106	-11.1028143653	-0.134755378324	-0.78774589244	-0.639875176068	-1.0	0.299634606762	-0.616947165386							94	74	10	0	0	20380	9	278
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	25074	G1_74	1	search	74	1	-0.258027195354	15.4665718934	-14.1901688232	3.32401285791	-2.23591604535	-4.16138004988	-0.0166828950289	1.0	-0.917473433738	0.214915941349	-0.144564423245	-0.269056393269							13	13	0	0	0	640	1	74
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	99764	G1_75	1	search	75	1	11.8731193754	-20.0053206516	7.17577806695	-0.289508266249	-5.32886504035	-10.7087660129	0.593498078943	-1.0	0.358693479196	-0.0144715634051	-0.266372388284	-0.535295894497							0	0	0	0	0	0	0	22
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	87774	G1_76	1	search	76	1	1.15578838863	3.8992461823	9.13720539597	0.118876926142	15.3105690775	0.571634892268	0.075489577349	0.25467676365	0.596790710372	0.00776437019027	1.0	0.0373359663755							0	0	0	0	0	0	0	24
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	65151	G1_77	1	search	77	1	-6.76661484441	11.4508281856	-4.47490510754	9.23493671465	2.82795877567	-8.28135894802	-0.59092798658	1.0	-0.39079314046	0.806486357574	0.246965436021	-0.723210479955							1	1	0	0	0	40	0	35
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	19469	G1_78	1	search	78	1	-19.8105303778	10.0730686828	-0.593747590156	10.6908180324	-1.39106825591	-11.9140148551	-1.0	0.508470419051	-0.0299713121674	0.539653296935	-0.0702186276382	-0.601398076069							0	0	0	0	0	0	0	33
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	73679	G1_79	1	search	79	1	-0.782030177585	26.2499325355	-3.4859221117	-18.5574795198	11.1282982264	-25.0610756203	-0.0297917023798	1.0	-0.132797374126	-0.706953417681	0.423936260077	-0.954710096358							1	1	0	0	0	40	0	35
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	51913	G1_80	1	search	80	1	-2.81610376039	13.6065487287	-1.24391925405	4.97263691128	3.38396997585	8.68760136921	-0.206966793456	1.0	-0.0914206297904	0.365459089621	0.248701565939	0.638486771511							1	1	0	0	0	40	0	38
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	2851	G1_81	1	search	81	1	19.8396602648	13.7640846168	19.3207750122	-9.55880266832	-14.4365921892	-9.72345139626	1.0	0.693766144839	0.973846061597	-0.481802739601	-0.727663276314	-0.490101708724							1	1	0	0	0	40	0	39
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	41536	G1_82	1	search	82	1	-12.3604219099	6.80924201966	-13.4978942821	6.4836179068	12.6475315322	8.85234424591	-0.915729642828	0.504466984061	-1.0	0.480342916554	0.937000340043	0.655831499411							0	0	0	0	0	0	0	30
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	20136	G1_83	1	search	83	1	-9.45500875398	9.17547483756	-1.39244743815	11.555327422	-8.24257680375	-2.87783981669	-0.818238065326	0.794047152666	-0.120502638073	1.0	-0.713313998188	-0.249048747093							0	0	0	0	0	0	0	36
