session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
level	level	80	100	10	-1	4	0	100	1511052196.27	46038	G1_77	1	search	77	1	9.53288557536	96.7329404453	-11.9100395977	-49.7742177452	-159.829203455	-42.2620184068	0.0596442037456	0.605226944477	-0.0745172930866	-0.311421296416	-1.0	-0.264419877552							5	5	0	0	0	200	0	28
level	level	80	100	10	-1	4	0	100	1511052196.27	44466	G1_78	1	search	78	1	-210.700347294	45.1325169698	168.308432329	30.4648609145	-185.621873509	13.8189841313	-1.0	0.214202385281	0.798804721926	0.144588565258	-0.880975640967	0.065585958015							0	0	0	0	0	0	0	22
level	level	80	100	10	-1	4	0	100	1511052196.27	24772	G1_79	1	search	79	1	-27.2265641331	-9.42144499414	18.2271232863	232.465581034	193.73845574	-91.2311282098	-0.117120840049	-0.0405283438185	0.0784078365718	1.0	0.833407056984	-0.39245004703							0	0	0	0	0	0	0	14
level	level	80	100	10	-1	4	0	100	1511052196.27	25155	G1_80	1	search	80	1	136.191095598	221.403971647	82.3737026181	135.684553855	105.278128545	0.67010044271	0.615124898549	1.0	0.372051603255	0.612837036509	0.475502439101	0.00302659630596							0	0	0	0	0	0	0	13
level	level	80	100	10	-1	4	0	100	1511052196.27	47988	G1_81	1	search	81	1	-70.7456959146	-232.628608093	-8.11642673701	-34.8089914412	47.5490899804	223.306439843	-0.304114341286	-1.0	-0.0348900627638	-0.149633322086	0.204399150948	0.959926819293							0	0	0	0	0	0	0	9
level	level	80	100	10	-1	4	0	100	1511052196.27	16533	G1_82	1	search	82	1	-66.2010756316	19.2802810973	36.687562765	-14.6572718321	-184.563948028	248.454995742	-0.266450974084	0.0776006980249	0.147662809739	-0.0589936692087	-0.74284659673	1.0							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	47865	G1_83	1	search	83	1	-63.2186849951	-31.7536884806	36.948129985	-93.6809529237	-96.1639613613	125.207901743	-0.504909707095	-0.253607703975	0.295094235033	-0.748203201391	-0.768034285556	1.0							0	0	0	0	0	0	0	16
level	level	80	100	10	-1	4	0	100	1511052196.27	78503	G1_84	1	search	84	1	50.7088289485	205.08396418	-98.6261663873	-25.1925313319	-89.6373335351	104.68282252	0.247258868588	1.0	-0.480906280419	-0.122840083732	-0.437076267243	0.51043884849							0	0	0	0	0	0	0	16
level	level	80	100	10	-1	4	0	100	1511052196.27	98710	G1_85	1	search	85	1	-166.539401803	49.0497828554	-71.9135778554	3.06121976234	-61.4990226594	15.1322595026	-1.0	0.294523592161	-0.431811193488	0.0183813543773	-0.369276111199	0.0908629389729							90	74	8	0	0	18840	9	260
level	level	80	100	10	-1	4	0	100	1511052196.27	11295	G1_86	1	search	86	1	-107.087061237	-55.2055489356	-25.6251980504	43.4813422757	20.3250609197	13.6099137253	-1.0	-0.515520253315	-0.239293129856	0.406037309956	0.189799408864	0.127092046117							0	0	0	0	0	0	0	30
level	level	80	100	10	-1	4	0	100	1511052196.27	73973	G1_87	1	search	87	1	-85.4227234875	-104.50746479	-15.9557303186	133.094550878	-145.552513568	3.02351722816	-0.586885938232	-0.718005221815	-0.109621812275	0.914409154574	-1.0	0.0207726898976							0	0	0	0	0	0	0	32
level	level	80	100	10	-1	4	0	100	1511052196.27	4754	G1_88	1	search	88	1	28.8162874399	101.785625311	42.5245936061	94.8621904759	-134.692485135	43.6825923787	0.213941315368	0.755688969653	0.315716155684	0.704287179654	-1.0	0.324313508174							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	66675	G1_89	1	search	89	1	127.687554038	-20.0087201015	-141.638430772	-57.7411175797	-57.3097986278	28.9004091703	0.901503591517	-0.141266180319	-1.0	-0.407665612116	-0.404620400801	0.204043556631							0	0	0	0	0	0	0	8
level	level	80	100	10	-1	4	0	100	1511052196.27	58296	G1_90	1	search	90	1	-25.87443695	-161.99249922	-213.118139922	340.981191552	52.1586667644	66.0387845728	-0.075882299643	-0.475077521088	-0.625014356224	1.0	0.152966404179	0.193672807208							0	0	0	0	0	0	0	20
level	level	80	100	10	-1	4	0	100	1511052196.27	50869	G1_91	1	search	91	1	89.646857961	5.34534121718	2.71886092257	-12.3753388191	26.656986089	-140.225101782	0.639306777615	0.0381197171494	0.0193892597546	-0.0882533773325	0.190101385203	-1.0							0	0	0	0	0	0	0	11
