session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	78773	G8_78	8	search	78	1	-52.95545333	10.8826621703	-55.123662493	-144.504053576	-180.141286229	5.47065172722	-0.29396622195	0.0604118156257	-0.306002380947	-0.802170655052	-1.0	0.0303686725111							48	17	7	3	2	16100	4	163
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	47659	G8_79	8	search	79	1	-121.704067535	-64.0375922292	-57.873739991	-182.063800864	-5.96929911102	-5.89186776914	-0.668469333043	-0.351731601369	-0.317876149549	-1.0	-0.0327868531948	-0.0323615553513							197	139	13	8	2	121520	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	92839	G8_80	8	search	80	1	-91.3397170361	-141.878619109	-111.218249652	-163.15990281	-153.850383819	6.38776122894	-0.55981718218	-0.869567930999	-0.681651850338	-1.0	-0.942942360035	0.0391503127847							191	96	28	9	3	127900	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	24614	G8_81	8	search	81	1	-105.000342806	-111.020792524	-61.1185174384	-134.838293193	-152.738575439	15.2491576178	-0.687451369139	-0.726868063323	-0.400151155416	-0.882804444166	-1.0	0.0998382862612							188	84	28	4	9	190720	18	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	79773	G8_82	8	search	82	1	-95.183274733	42.9480152171	-90.3953472405	-144.035209371	-81.3487340475	-9.59099532388	-0.660833383368	0.29817719851	-0.627592014724	-1.0	-0.564783669234	-0.0665878528295							195	140	22	1	2	103240	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	61446	G8_83	8	search	83	1	-153.330809515	137.495248203	-78.6128807387	-146.413829746	-142.73575166	17.8973394013	-1.0	0.896722900231	-0.512701139371	-0.954888519859	-0.930900659245	0.11672369994							56	22	10	2	2	12700	5	181
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	40259	G8_84	8	search	84	1	-40.8614623506	-15.4730700591	-103.687609062	-141.62118606	-182.164036729	22.1707241724	-0.224311357414	-0.0849403116934	-0.569199118136	-0.777437679814	-1.0	0.121707470753							5	5	0	0	0	200	0	54
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	50997	G8_85	8	search	85	1	-45.7043777149	-116.63514095	-37.6557111644	-135.954007219	-149.766625417	13.8560292191	-0.305170645245	-0.778779254892	-0.251429255747	-0.907772388141	-1.0	0.0925174696333							7	3	0	0	1	1320	0	58
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	77380	G8_86	8	search	86	1	-114.799710516	33.9665350542	-76.018702567	-167.348193564	-170.51773682	2.9355028476	-0.673242048933	0.199196492327	-0.445811116102	-0.981412237137	-1.0	0.017215234628							104	71	10	3	1	37720	10	300
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	36207	G8_87	8	search	87	1	-36.4824847089	61.593211463	-31.690440604	-139.407798673	-166.645112989	15.7862737141	-0.218923219856	0.369607067127	-0.190167236443	-0.836554977053	-1.0	0.0947298929499							0	0	0	0	0	0	0	38
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	71806	G8_88	8	search	88	1	-88.0268393734	-266.188978457	-36.8105208	-144.803664099	-159.394574624	11.240564395	-0.330693028253	-1.0	-0.138287171067	-0.543988203186	-0.598802307851	0.0422277603685							12	4	2	0	1	1640	1	70
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	68874	G8_89	8	search	89	1	-86.1787278298	63.0658387362	-42.3725454603	-116.447853503	-96.4022845721	4.04344085896	-0.740062828445	0.541580087903	-0.363875710764	-1.0	-0.827857978246	0.0347231892845							194	99	28	9	3	133980	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	48165	G8_90	8	search	90	1	-14.2700617058	-46.0697053956	-75.6858722791	-110.761066965	-142.70044812	-2.1336798825	-0.100000118386	-0.322842051321	-0.530382863376	-0.776178830721	-1.0	-0.0149521596506							199	108	34	5	2	134580	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	57518	G8_91	8	search	91	1	-149.268332723	-260.024983752	-100.728009075	-176.232334293	-100.269751777	0.471751441598	-0.574053810405	-1.0	-0.387378195826	-0.677751544295	-0.385615837101	0.00181425428738							197	146	21	3	0	96100	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	90865	G8_92	8	search	92	1	-85.0483265677	-191.915456872	-145.716732957	-177.453218197	-134.052341987	7.63965690188	-0.443155168186	-1.0	-0.75927564841	-0.924642658227	-0.698496849455	0.0398074080451							192	110	28	6	2	115940	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	53878	G8_93	8	search	93	1	-148.285089103	20.5623612155	-60.4841731204	-157.384520079	-121.73571634	24.7496384418	-0.942183443638	0.130650468071	-0.384308273076	-1.0	-0.773492312197	0.157255862453							14	10	2	0	0	800	1	75
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	95861	G8_94	8	search	94	1	-67.1404496646	-171.858176541	-105.748528967	-157.971603456	-57.4383607607	6.61222743561	-0.390673583393	-1.0	-0.615324397682	-0.919197483855	-0.334219540302	0.0384749074423							29	22	2	1	0	2900	2	114
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	99778	G8_95	8	search	95	1	-97.5877122468	-354.030533062	-106.310362223	-151.338032322	-82.804654527	-11.1005799321	-0.275647728468	-1.0	-0.30028585756	-0.42747169577	-0.233891279972	-0.0313548660226							198	133	24	3	2	130260	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	88673	G8_96	8	search	96	1	-159.793458534	15.3169755894	-74.4800876515	-129.83446273	-169.738103813	13.0448951551	-0.941411827661	0.0902388753338	-0.438794153926	-0.764910528712	-1.0	0.0768530746017							197	106	24	9	4	132200	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	20681	G8_97	8	search	97	1	-112.426540377	1.21423744755	-17.1831187475	-131.763493338	-103.657749549	-6.18356578858	-0.853244988641	0.00921527971659	-0.130408797704	-1.0	-0.786695517265	-0.0469292793619							156	78	22	6	4	107600	15	434
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	83584	G8_98	8	search	98	1	-149.952255804	-196.32419701	-98.3869629937	-165.803659655	-146.791080474	-6.47616103083	-0.763799155111	-1.0	-0.501145373276	-0.844540113649	-0.747697343017	-0.0329870751006							195	143	23	2	0	89960	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	25826	G8_99	8	search	99	1	-38.7198429978	-112.193209406	-144.719025409	-150.675449752	-106.712474642	9.83200283889	-0.256975128074	-0.74460178875	-0.960468514592	-1.0	-0.708227351018	0.0652528521072							195	116	22	5	5	167760	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	11956	G8_100	8	search	100	1	-81.7046614712	-8.6308443457	-40.2506200119	-124.576928464	-196.332257659	4.27246170571	-0.416155054932	-0.0439603988086	-0.205012770147	-0.634520938886	-1.0	0.0217613842812							195	64	31	11	9	216100	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10001	G8_T1_R1	8	test	1	1	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							195	95	24	8	7	180760	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10001	G8_T1_R2	8	test	1	2	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							195	95	24	8	7	180760	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10001	G8_T1_R3	8	test	1	3	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							195	95	24	8	7	180760	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10002	G8_T2_R1	8	test	2	1	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							175	90	25	9	2	116600	17	477
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10002	G8_T2_R2	8	test	2	2	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							175	90	25	9	2	116600	17	477
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10002	G8_T2_R3	8	test	2	3	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							175	90	25	9	2	116600	17	477
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10003	G8_T3_R1	8	test	3	1	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							198	127	23	7	1	106640	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	10003	G8_T3_R2	8	test	3	2	-101.059444799	-67.062993457	-78.4787671128	-144.847736829	-129.774353911	6.03161224007	-0.697694330695	-0.462989584272	-0.541801817764	-1.0	-0.895936358777	0.0416410526815							198	127	23	7	1	106640	19	500
