session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	57908	G1_60	1	search	60	1	-96.5786538064	64.2170790935	54.1842896174	0.434945804324	67.9055244613	25.9898027651	-1.0	0.66492000626	0.561037946605	0.00450353972832	0.703111109806	0.269105042789							0	0	0	0	0	0	0	9
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	53879	G1_61	1	search	61	1	-140.032830851	-25.9859297109	75.5869320804	47.0748628628	110.402460789	-275.160198443	-0.508913831444	-0.094439275222	0.274701546619	0.171081657627	0.401229761476	-1.0							0	0	0	0	0	0	0	22
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	34525	G1_62	1	search	62	1	50.8246567293	120.814134316	9.87614792692	76.2914024105	67.910515548	-47.9820400306	0.420684690721	1.0	0.0817466266083	0.631477457853	0.562107372061	-0.397155848547							0	0	0	0	0	0	0	18
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	43903	G1_63	1	search	63	1	-32.1040154693	139.544327575	-114.283043719	-15.3809365967	84.9379375096	108.497097625	-0.230063206632	1.0	-0.818973051108	-0.11022258564	0.608680689395	0.777509910364							0	0	0	0	0	0	0	7
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	36626	G1_64	1	search	64	1	-78.5659129443	63.7470823902	48.5069124879	159.14975681	89.0762325539	-103.408318955	-0.493660276452	0.400547783847	0.304787851769	1.0	0.559700714214	-0.649754803448							0	0	0	0	0	0	0	16
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	91664	G1_65	1	search	65	1	-188.56958144	-95.9553837285	120.88781321	-64.6565925554	-77.6547061495	123.170743429	-1.0	-0.508859292128	0.641078016333	-0.342879228249	-0.411809293718	0.653184583052							0	0	0	0	0	0	0	21
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	30139	G1_66	1	search	66	1	102.456307597	-17.4664712059	-49.4753932798	-76.4555292828	-6.33366402379	71.3281325669	1.0	-0.170477266022	-0.482892605054	-0.746225694404	-0.0618181952124	0.696180979382							0	0	0	0	0	0	0	7
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	69143	G1_67	1	search	67	1	6.93283998001	-132.001498547	75.1113460599	77.2708875814	103.436419191	-43.5633727796	0.0525209187497	-1.0	0.569018889079	0.585378866393	0.783600340371	-0.330021804746							0	0	0	0	0	0	0	14
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	56950	G1_68	1	search	68	1	-57.5609880118	182.411733344	-22.5635131051	332.544381609	27.2129946937	47.0431392502	-0.173092649268	0.548533499382	-0.0678511331208	1.0	0.0818326701599	0.141464243126							0	0	0	0	0	0	0	20
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	11356	G1_69	1	search	69	1	53.0002443448	30.8120884995	-79.2950233391	-39.7156573273	-77.6566868918	214.614230799	0.246955871227	0.143569643004	-0.369477005526	-0.185056029041	-0.361843138745	1.0							0	0	0	0	0	0	0	7
